,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),eastern_caldera_Loc,instance_id,ud_group
4093,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,324,35,2020-09-03 23:28:03,83.26,2020,"(45.92572, -129.9662)",45.92572,-129.9662,1.69,"(45.9399, -129.9742)",EC_20200903232313_20200903233313,Research
4094,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,8,304,37,2020-09-03 23:31:43,83.26,2020,"(45.92557, -129.9675)",45.92557,-129.9675,1.68,"(45.9399, -129.9742)",EC_20200903232313_20200903233313,Research
4095,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,14,264,35,2020-09-03 23:37:43,83.26,2020,"(45.92488, -129.9699)",45.92488,-129.9699,1.7,"(45.9399, -129.9742)",EC_20200903233313_20200903234313,Research
4096,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,11,359,36,2020-09-03 23:47:42,83.26,2020,"(45.92698, -129.97)",45.92698,-129.97,1.47,"(45.9399, -129.9742)",EC_20200903234313_20200903235313,Research
4097,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,9,253,42,2020-09-03 23:51:31,83.26,2020,"(45.9271, -129.9704)",45.9271,-129.9704,1.45,"(45.9399, -129.9742)",EC_20200903234313_20200903235313,Research
4098,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,161,43,2020-09-03 23:57:23,83.26,2020,"(45.92719, -129.9704)",45.92719,-129.9704,1.44,"(45.9399, -129.9742)",EC_20200903235313_20200904000313,Research
4099,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,142,42,2020-09-04 00:02:03,83.26,2020,"(45.92717, -129.9704)",45.92717,-129.9704,1.45,"(45.9399, -129.9742)",EC_20200903235313_20200904000313,Research
4100,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,18,22,2020-09-04 00:05:23,83.26,2020,"(45.92722, -129.9704)",45.92722,-129.9704,1.44,"(45.9399, -129.9742)",EC_20200904000313_20200904001313,Research
4101,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,28,305,339,2020-09-04 00:08:44,83.26,2020,"(45.92802, -129.9724)",45.92802,-129.9724,1.33,"(45.9399, -129.9742)",EC_20200904000313_20200904001313,Research
4102,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,41,321,334,2020-09-04 00:10:44,83.26,2020,"(45.92945, -129.9742)",45.92945,-129.9742,1.16,"(45.9399, -129.9742)",EC_20200904000313_20200904001313,Research
4103,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,39,314,323,2020-09-04 00:15:43,83.26,2020,"(45.93387, -129.9799)",45.93387,-129.9799,0.8,"(45.9399, -129.9742)",EC_20200904001313_20200904002313,Research
4104,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,37,310,322,2020-09-04 00:19:54,83.26,2020,"(45.9367, -129.9845)",45.9367,-129.9845,0.87,"(45.9399, -129.9742)",EC_20200904001313_20200904002313,Research
4105,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,39,307,313,2020-09-04 00:26:04,83.26,2020,"(45.94093, -129.9914)",45.94093,-129.9914,1.34,"(45.9399, -129.9742)",EC_20200904002313_20200904003313,Research
4106,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,36,307,320,2020-09-04 00:35:33,83.26,2020,"(45.9472, -130.0033)",45.9472,-130.0033,2.4,"(45.9399, -129.9742)",EC_20200904003313_20200904004313,Research
4107,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,10,4,50,2020-09-04 00:38:04,83.26,2020,"(45.94833, -130.0045)",45.94833,-130.0045,2.53,"(45.9399, -129.9742)",EC_20200904003313_20200904004313,Research
4108,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,63,60,2020-09-04 00:40:43,83.26,2020,"(45.9491, -130.0038)",45.9491,-130.0038,2.51,"(45.9399, -129.9742)",EC_20200904003313_20200904004313,Research
4109,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,154,69,2020-09-04 00:44:33,83.26,2020,"(45.949, -130.0037)",45.949,-130.0037,2.5,"(45.9399, -129.9742)",EC_20200904004313_20200904005313,Research
4110,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,334,65,2020-09-04 00:54:53,83.26,2020,"(45.94873, -130.0035)",45.94873,-130.0035,2.47,"(45.9399, -129.9742)",EC_20200904005313_20200904010313,Research
4111,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,325,60,2020-09-04 01:12:04,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904010313_20200904011313,Research
4112,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,155,60,2020-09-04 01:18:44,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904011313_20200904012313,Research
4113,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,273,59,2020-09-04 01:32:32,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904012313_20200904013313,Research
4114,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,144,59,2020-09-04 01:36:44,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904013313_20200904014313,Research
4115,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,329,60,2020-09-04 01:41:53,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904013313_20200904014313,Research
4116,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,111,54,2020-09-04 01:45:33,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904014313_20200904015313,Research
4117,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,359,53,2020-09-04 01:52:13,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904014313_20200904015313,Research
4118,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,115,54,2020-09-04 02:00:04,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904015313_20200904020313,Research
4119,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,294,53,2020-09-04 02:02:23,83.26,2020,"(45.9488, -130.0033)",45.9488,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904015313_20200904020313,Research
4120,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,342,53,2020-09-04 02:10:01,83.26,2020,"(45.9488, -130.0033)",45.9488,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904020313_20200904021313,Research
4121,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,141,54,2020-09-04 02:15:13,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904021313_20200904022313,Research
4122,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,134,53,2020-09-04 02:19:14,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904021313_20200904022313,Research
4123,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,127,54,2020-09-04 02:22:24,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904021313_20200904022313,Research
4124,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,1,52,2020-09-04 02:28:53,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904022313_20200904023313,Research
4125,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,161,55,2020-09-04 02:31:53,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904022313_20200904023313,Research
4126,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,142,50,2020-09-04 02:35:22,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904023313_20200904024313,Research
4127,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,324,49,2020-09-04 02:37:33,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904023313_20200904024313,Research
4128,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,328,49,2020-09-04 02:40:52,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904023313_20200904024313,Research
4129,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,322,49,2020-09-04 02:49:03,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904024313_20200904025313,Research
4130,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,318,48,2020-09-04 03:02:02,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904025313_20200904030313,Research
4131,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,349,48,2020-09-04 03:05:22,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904030313_20200904031313,Research
4132,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,313,48,2020-09-04 03:08:44,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904030313_20200904031313,Research
4133,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,310,49,2020-09-04 03:13:13,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904030313_20200904031313,Research
4134,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,310,49,2020-09-04 03:13:13,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904031313_20200904032313,Research
4135,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,323,49,2020-09-04 03:15:23,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904031313_20200904032313,Research
4136,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,334,49,2020-09-04 03:18:22,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904031313_20200904032313,Research
4137,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,132,48,2020-09-04 03:22:55,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904031313_20200904032313,Research
4138,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,345,49,2020-09-04 03:28:03,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904032313_20200904033313,Research
4139,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,151,49,2020-09-04 03:30:43,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904032313_20200904033313,Research
4140,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,295,47,2020-09-04 03:33:02,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904032313_20200904033313,Research
4141,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,7,48,2020-09-04 03:37:13,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904033313_20200904034313,Research
4142,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,336,47,2020-09-04 03:45:33,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904034313_20200904035313,Research
4143,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,151,47,2020-09-04 03:49:32,83.26,2020,"(45.9488, -130.0033)",45.9488,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904034313_20200904035313,Research
4144,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,307,48,2020-09-04 03:52:24,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904034313_20200904035313,Research
4145,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,305,47,2020-09-04 03:55:13,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904035313_20200904040313,Research
4146,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,120,48,2020-09-04 03:57:29,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904035313_20200904040313,Research
4147,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,145,48,2020-09-04 04:00:43,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904035313_20200904040313,Research
4148,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,131,47,2020-09-04 04:07:42,83.26,2020,"(45.94882, -130.0033)",45.94882,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904040313_20200904041313,Research
4149,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,131,47,2020-09-04 04:12:09,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904040313_20200904041313,Research
4150,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,322,47,2020-09-04 04:14:23,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904041313_20200904042313,Research
4151,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,136,47,2020-09-04 04:16:23,83.26,2020,"(45.94883, -130.0033)",45.94883,-130.0033,2.47,"(45.9399, -129.9742)",EC_20200904041313_20200904042313,Research
4152,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,343,47,2020-09-04 04:24:41,83.26,2020,"(45.9488, -130.0033)",45.9488,-130.0033,2.46,"(45.9399, -129.9742)",EC_20200904042313_20200904043313,Research
4153,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,5,48,2020-09-04 04:27:02,83.26,2020,"(45.94876, -130.0032)",45.94876,-130.0032,2.45,"(45.9399, -129.9742)",EC_20200904042313_20200904043313,Research
4154,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,154,47,2020-09-04 04:30:24,83.26,2020,"(45.94862, -130.0032)",45.94862,-130.0032,2.45,"(45.9399, -129.9742)",EC_20200904042313_20200904043313,Research
4155,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,152,47,2020-09-04 04:43:02,83.26,2020,"(45.94808, -130.0029)",45.94808,-130.0029,2.4,"(45.9399, -129.9742)",EC_20200904043313_20200904044313,Research
4156,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,275,49,2020-09-04 04:45:42,83.26,2020,"(45.94797, -130.0028)",45.94797,-130.0028,2.39,"(45.9399, -129.9742)",EC_20200904044313_20200904045313,Research
4157,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,152,48,2020-09-04 04:48:42,83.26,2020,"(45.94778, -130.0028)",45.94778,-130.0028,2.38,"(45.9399, -129.9742)",EC_20200904044313_20200904045313,Research
4158,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,163,48,2020-09-04 04:51:42,83.26,2020,"(45.9476, -130.0028)",45.9476,-130.0028,2.38,"(45.9399, -129.9742)",EC_20200904044313_20200904045313,Research
4159,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,181,48,2020-09-04 04:53:43,83.26,2020,"(45.94748, -130.0028)",45.94748,-130.0028,2.37,"(45.9399, -129.9742)",EC_20200904045313_20200904050313,Research
4160,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,146,48,2020-09-04 04:56:33,83.26,2020,"(45.94732, -130.0028)",45.94732,-130.0028,2.37,"(45.9399, -129.9742)",EC_20200904045313_20200904050313,Research
4161,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,167,47,2020-09-04 05:01:03,83.26,2020,"(45.94703, -130.0027)",45.94703,-130.0027,2.35,"(45.9399, -129.9742)",EC_20200904045313_20200904050313,Research
4162,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,164,48,2020-09-04 05:04:04,83.26,2020,"(45.94685, -130.0027)",45.94685,-130.0027,2.34,"(45.9399, -129.9742)",EC_20200904050313_20200904051313,Research
4163,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,132,47,2020-09-04 05:08:02,83.26,2020,"(45.9466, -130.0027)",45.9466,-130.0027,2.33,"(45.9399, -129.9742)",EC_20200904050313_20200904051313,Research
4164,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,178,47,2020-09-04 05:11:04,83.26,2020,"(45.94643, -130.0027)",45.94643,-130.0027,2.33,"(45.9399, -129.9742)",EC_20200904050313_20200904051313,Research
4165,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,172,48,2020-09-04 05:14:10,83.26,2020,"(45.94623, -130.0027)",45.94623,-130.0027,2.32,"(45.9399, -129.9742)",EC_20200904051313_20200904052313,Research
4166,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,157,47,2020-09-04 05:18:23,83.26,2020,"(45.94605, -130.0027)",45.94605,-130.0027,2.31,"(45.9399, -129.9742)",EC_20200904051313_20200904052313,Research
4167,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,337,48,2020-09-04 05:23:33,83.26,2020,"(45.94605, -130.0027)",45.94605,-130.0027,2.31,"(45.9399, -129.9742)",EC_20200904052313_20200904053313,Research
4168,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,5,48,2020-09-04 05:25:34,83.26,2020,"(45.94615, -130.0027)",45.94615,-130.0027,2.32,"(45.9399, -129.9742)",EC_20200904052313_20200904053313,Research
4169,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,105,47,2020-09-04 05:28:03,83.26,2020,"(45.94627, -130.0027)",45.94627,-130.0027,2.32,"(45.9399, -129.9742)",EC_20200904052313_20200904053313,Research
4170,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,4,30,2020-09-04 05:34:43,83.26,2020,"(45.94695, -130.0028)",45.94695,-130.0028,2.35,"(45.9399, -129.9742)",EC_20200904053313_20200904054313,Research
4171,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,331,30,2020-09-04 05:41:54,83.26,2020,"(45.94773, -130.0028)",45.94773,-130.0028,2.38,"(45.9399, -129.9742)",EC_20200904053313_20200904054313,Research
4172,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,355,30,2020-09-04 05:44:03,83.26,2020,"(45.94795, -130.0028)",45.94795,-130.0028,2.39,"(45.9399, -129.9742)",EC_20200904054313_20200904055313,Research
4173,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,93,30,2020-09-04 05:50:29,83.26,2020,"(45.94835, -130.0029)",45.94835,-130.0029,2.42,"(45.9399, -129.9742)",EC_20200904054313_20200904055313,Research
4174,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,133,29,2020-09-04 05:53:13,83.26,2020,"(45.94835, -130.0029)",45.94835,-130.0029,2.42,"(45.9399, -129.9742)",EC_20200904054313_20200904055313,Research
4175,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,133,29,2020-09-04 05:53:13,83.26,2020,"(45.94835, -130.0029)",45.94835,-130.0029,2.42,"(45.9399, -129.9742)",EC_20200904055313_20200904060313,Research
4176,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,277,29,2020-09-04 05:56:02,83.26,2020,"(45.9483, -130.0029)",45.9483,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904055313_20200904060313,Research
4177,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,137,29,2020-09-04 06:01:06,83.26,2020,"(45.94818, -130.0029)",45.94818,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904055313_20200904060313,Research
4178,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,152,30,2020-09-04 06:06:23,83.26,2020,"(45.94817, -130.0029)",45.94817,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904060313_20200904061313,Research
4179,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,313,29,2020-09-04 06:12:43,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904060313_20200904061313,Research
4180,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,145,30,2020-09-04 06:14:43,83.26,2020,"(45.94812, -130.0029)",45.94812,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904061313_20200904062313,Research
4181,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,157,30,2020-09-04 06:17:33,83.26,2020,"(45.94807, -130.0029)",45.94807,-130.0029,2.4,"(45.9399, -129.9742)",EC_20200904061313_20200904062313,Research
4182,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,308,29,2020-09-04 06:20:42,83.26,2020,"(45.94802, -130.0029)",45.94802,-130.0029,2.4,"(45.9399, -129.9742)",EC_20200904061313_20200904062313,Research
4183,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,104,24,2020-09-04 06:27:33,83.26,2020,"(45.948, -130.0029)",45.948,-130.0029,2.4,"(45.9399, -129.9742)",EC_20200904062313_20200904063313,Research
4184,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,321,24,2020-09-04 06:34:43,83.26,2020,"(45.94802, -130.0029)",45.94802,-130.0029,2.4,"(45.9399, -129.9742)",EC_20200904063313_20200904064313,Research
4185,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,321,24,2020-09-04 06:36:55,83.26,2020,"(45.94808, -130.0029)",45.94808,-130.0029,2.4,"(45.9399, -129.9742)",EC_20200904063313_20200904064313,Research
4186,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,294,25,2020-09-04 06:39:14,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904063313_20200904064313,Research
4187,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,300,25,2020-09-04 06:45:23,83.26,2020,"(45.94813, -130.0029)",45.94813,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904064313_20200904065313,Research
4188,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,258,25,2020-09-04 06:47:34,83.26,2020,"(45.94813, -130.0029)",45.94813,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904064313_20200904065313,Research
4189,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,278,25,2020-09-04 07:03:13,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904065313_20200904070313,Research
4190,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,278,25,2020-09-04 07:03:13,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904070313_20200904071313,Research
4191,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,303,24,2020-09-04 07:05:19,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904070313_20200904071313,Research
4192,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,139,25,2020-09-04 07:10:34,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904070313_20200904071313,Research
4193,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,302,24,2020-09-04 07:14:03,83.26,2020,"(45.94815, -130.0029)",45.94815,-130.0029,2.41,"(45.9399, -129.9742)",EC_20200904071313_20200904072313,Research
4194,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,140,25,2020-09-04 07:26:03,83.26,2020,"(45.94792, -130.003)",45.94792,-130.003,2.4,"(45.9399, -129.9742)",EC_20200904072313_20200904073313,Research
4195,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,306,24,2020-09-04 07:28:31,83.26,2020,"(45.94792, -130.003)",45.94792,-130.003,2.4,"(45.9399, -129.9742)",EC_20200904072313_20200904073313,Research
4196,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,299,25,2020-09-04 07:30:53,83.26,2020,"(45.9479, -130.003)",45.9479,-130.003,2.4,"(45.9399, -129.9742)",EC_20200904072313_20200904073313,Research
4197,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,6,252,23,2020-09-04 07:37:30,83.26,2020,"(45.94787, -130.0031)",45.94787,-130.0031,2.41,"(45.9399, -129.9742)",EC_20200904073313_20200904074313,Research
4198,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,302,24,2020-09-04 07:47:24,83.26,2020,"(45.9476, -130.0035)",45.9476,-130.0035,2.43,"(45.9399, -129.9742)",EC_20200904074313_20200904075313,Research
4199,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,269,25,2020-09-04 07:50:40,83.26,2020,"(45.94763, -130.0035)",45.94763,-130.0035,2.43,"(45.9399, -129.9742)",EC_20200904074313_20200904075313,Research
4200,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,313,24,2020-09-04 07:53:13,83.26,2020,"(45.9476, -130.0035)",45.9476,-130.0035,2.43,"(45.9399, -129.9742)",EC_20200904074313_20200904075313,Research
4201,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,313,24,2020-09-04 07:53:13,83.26,2020,"(45.9476, -130.0035)",45.9476,-130.0035,2.43,"(45.9399, -129.9742)",EC_20200904075313_20200904080313,Research
4202,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,106,24,2020-09-04 07:55:28,83.26,2020,"(45.9476, -130.0035)",45.9476,-130.0035,2.43,"(45.9399, -129.9742)",EC_20200904075313_20200904080313,Research
4203,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,5,204,24,2020-09-04 08:03:12,83.26,2020,"(45.9472, -130.0038)",45.9472,-130.0038,2.43,"(45.9399, -129.9742)",EC_20200904075313_20200904080313,Research
4204,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,9,220,24,2020-09-04 08:05:43,83.26,2020,"(45.94675, -130.0041)",45.94675,-130.0041,2.44,"(45.9399, -129.9742)",EC_20200904080313_20200904081313,Research
4205,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,153,23,2020-09-04 08:13:56,83.26,2020,"(45.94628, -130.0044)",45.94628,-130.0044,2.45,"(45.9399, -129.9742)",EC_20200904081313_20200904082313,Research
4206,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,2,171,24,2020-09-04 08:18:36,83.26,2020,"(45.9457, -130.0041)",45.9457,-130.0041,2.41,"(45.9399, -129.9742)",EC_20200904081313_20200904082313,Research
4207,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,3,168,30,2020-09-04 08:21:04,83.26,2020,"(45.94543, -130.0039)",45.94543,-130.0039,2.38,"(45.9399, -129.9742)",EC_20200904081313_20200904082313,Research
4208,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,6,188,30,2020-09-04 08:23:33,83.26,2020,"(45.945, -130.0036)",45.945,-130.0036,2.35,"(45.9399, -129.9742)",EC_20200904082313_20200904083313,Research
